Col,Row,Year,Date,CensusN
G,11,2,5/27/20,2.01
G,12,2,5/27/20,2.01
G,13,2,5/27/20,2.01
H,1,2,5/27/20,2.01
H,2,2,5/27/20,2.01
H,4,2,5/27/20,2.01
H,5,2,5/27/20,2.01
H,6,2,5/27/20,2.01
H,7,2,5/27/20,2.01
H,8,2,5/27/20,2.01
H,9,2,5/27/20,2.01
H,10,2,5/27/20,2.01
H,11,2,5/27/20,2.01
H,12,2,5/27/20,2.01
I,1,2,5/27/20,2.01
I,3,2,5/27/20,2.01
I,4,2,5/27/20,2.01
I,5,2,5/27/20,2.01
I,6,2,5/27/20,2.01
I,7,2,5/27/20,2.01
I,8,2,5/27/20,2.01
I,9,2,5/27/20,2.01
I,10,2,5/27/20,2.01
I,11,2,5/27/20,2.01
I,12,2,5/27/20,2.01
J,2,2,5/27/20,2.01
J,3,2,5/27/20,2.01
J,4,2,5/27/20,2.01
J,5,2,5/27/20,2.01
J,6,2,5/27/20,2.01
J,7,2,5/27/20,2.01
J,8,2,5/27/20,2.01
J,9,2,5/27/20,2.01
J,10,2,5/27/20,2.01
J,11,2,5/27/20,2.01
J,12,2,5/27/20,2.01
K,1,2,5/27/20,2.01
K,2,2,5/27/20,2.01
K,3,2,5/27/20,2.01
K,4,2,5/27/20,2.01
K,5,2,5/27/20,2.01
K,6,2,5/27/20,2.01
K,7,2,5/27/20,2.01
K,8,2,5/27/20,2.01
K,9,2,5/27/20,2.01
K,10,2,5/27/20,2.01
K,11,2,5/27/20,2.01
K,12,2,5/27/20,2.01
K,13,2,5/27/20,2.01
L,1,2,5/27/20,2.01
L,2,2,5/27/20,2.01
L,3,2,5/27/20,2.01
L,4,2,5/27/20,2.01
L,5,2,5/27/20,2.01
L,6,2,5/27/20,2.01
L,7,2,5/27/20,2.01
L,8,2,5/27/20,2.01
L,9,2,5/27/20,2.01
L,10,2,5/27/20,2.01
L,11,2,5/27/20,2.01
L,12,2,5/27/20,2.01
L,13,2,5/27/20,2.01
M,1,2,5/27/20,2.01
M,2,2,5/27/20,2.01
M,3,2,5/27/20,2.01
M,4,2,5/27/20,2.01
M,5,2,5/27/20,2.01
M,6,2,5/27/20,2.01
M,8,2,5/27/20,2.01
M,9,2,5/27/20,2.01
M,10,2,5/27/20,2.01
M,11,2,5/27/20,2.01
M,12,2,5/27/20,2.01
M,13,2,5/27/20,2.01
A,0,2,6/4/20,2.02
A,1,2,6/4/20,2.02
A,2,2,6/4/20,2.02
A,3,2,6/4/20,2.02
A,4,2,6/4/20,2.02
A,5,2,6/4/20,2.02
A,6,2,6/4/20,2.02
A,7,2,6/4/20,2.02
A,8,2,6/4/20,2.02
A,9,2,6/4/20,2.02
A,10,2,6/4/20,2.02
A,11,2,6/4/20,2.02
A,12,2,6/4/20,2.02
B,0,2,6/4/20,2.02
B,1,2,6/4/20,2.02
B,2,2,6/4/20,2.02
B,3,2,6/4/20,2.02
B,4,2,6/4/20,2.02
B,5,2,6/4/20,2.02
B,6,2,6/4/20,2.02
B,7,2,6/4/20,2.02
B,8,2,6/4/20,2.02
B,9,2,6/4/20,2.02
B,10,2,6/4/20,2.02
B,11,2,6/4/20,2.02
B,12,2,6/4/20,2.02
B,13,2,6/4/20,2.02
C,0,2,6/4/20,2.02
C,1,2,6/4/20,2.02
C,2,2,6/4/20,2.02
C,3,2,6/4/20,2.02
C,4,2,6/4/20,2.02
C,5,2,6/4/20,2.02
C,6,2,6/4/20,2.02
C,7,2,6/4/20,2.02
C,9,2,6/4/20,2.02
C,10,2,6/4/20,2.02
C,11,2,6/4/20,2.02
C,12,2,6/4/20,2.02
C,13,2,6/4/20,2.02
D,0,2,6/4/20,2.02
D,1,2,6/4/20,2.02
D,2,2,6/4/20,2.02
D,3,2,6/4/20,2.02
D,4,2,6/4/20,2.02
D,5,2,6/4/20,2.02
D,6,2,6/4/20,2.02
D,8,2,6/4/20,2.02
D,9,2,6/4/20,2.02
D,10,2,6/4/20,2.02
D,11,2,6/4/20,2.02
D,12,2,6/4/20,2.02
D,13,2,6/4/20,2.02
E,1,2,6/4/20,2.02
E,2,2,6/4/20,2.02
E,3,2,6/4/20,2.02
E,4,2,6/4/20,2.02
E,5,2,6/4/20,2.02
E,7,2,6/4/20,2.02
E,8,2,6/4/20,2.02
E,9,2,6/4/20,2.02
E,10,2,6/4/20,2.02
E,11,2,6/4/20,2.02
E,12,2,6/4/20,2.02
E,13,2,6/4/20,2.02
F,1,2,6/4/20,2.02
F,2,2,6/4/20,2.02
F,3,2,6/4/20,2.02
F,4,2,6/4/20,2.02
F,6,2,6/4/20,2.02
F,7,2,6/4/20,2.02
F,8,2,6/4/20,2.02
F,9,2,6/4/20,2.02
F,10,2,6/4/20,2.02
F,11,2,6/4/20,2.02
F,12,2,6/4/20,2.02
F,13,2,6/4/20,2.02
G,1,2,6/4/20,2.02
G,2,2,6/4/20,2.02
G,3,2,6/4/20,2.02
G,5,2,6/4/20,2.02
G,6,2,6/4/20,2.02
G,7,2,6/4/20,2.02
G,8,2,6/4/20,2.02
G,9,2,6/4/20,2.02
G,10,2,6/4/20,2.02
G,11,2,6/4/20,2.02
G,12,2,6/4/20,2.02
G,13,2,6/4/20,2.02
H,1,2,6/4/20,2.02
H,2,2,6/4/20,2.02
H,4,2,6/4/20,2.02
H,5,2,6/4/20,2.02
H,6,2,6/4/20,2.02
H,7,2,6/4/20,2.02
H,8,2,6/4/20,2.02
H,9,2,6/4/20,2.02
H,10,2,6/4/20,2.02
H,11,2,6/4/20,2.02
H,12,2,6/4/20,2.02
I,1,2,6/4/20,2.02
I,3,2,6/4/20,2.02
I,4,2,6/4/20,2.02
I,5,2,6/4/20,2.02
I,6,2,6/4/20,2.02
I,7,2,6/4/20,2.02
I,8,2,6/4/20,2.02
I,9,2,6/4/20,2.02
I,10,2,6/4/20,2.02
I,11,2,6/4/20,2.02
I,12,2,6/4/20,2.02
J,2,2,6/4/20,2.02
J,3,2,6/4/20,2.02
J,4,2,6/4/20,2.02
J,5,2,6/4/20,2.02
J,6,2,6/4/20,2.02
J,7,2,6/4/20,2.02
J,8,2,6/4/20,2.02
J,9,2,6/4/20,2.02
J,10,2,6/4/20,2.02
J,11,2,6/4/20,2.02
J,12,2,6/4/20,2.02
K,1,2,6/4/20,2.02
K,2,2,6/4/20,2.02
K,3,2,6/4/20,2.02
K,4,2,6/4/20,2.02
K,5,2,6/4/20,2.02
K,6,2,6/4/20,2.02
K,7,2,6/4/20,2.02
K,8,2,6/4/20,2.02
K,9,2,6/4/20,2.02
K,10,2,6/4/20,2.02
K,11,2,6/4/20,2.02
K,12,2,6/4/20,2.02
K,13,2,6/4/20,2.02
L,1,2,6/4/20,2.02
L,2,2,6/4/20,2.02
L,3,2,6/4/20,2.02
L,4,2,6/4/20,2.02
L,5,2,6/4/20,2.02
L,6,2,6/4/20,2.02
L,7,2,6/4/20,2.02
L,8,2,6/4/20,2.02
L,9,2,6/4/20,2.02
L,10,2,6/4/20,2.02
L,11,2,6/4/20,2.02
L,12,2,6/4/20,2.02
L,13,2,6/4/20,2.02
M,1,2,6/4/20,2.02
M,2,2,6/4/20,2.02
M,3,2,6/4/20,2.02
M,4,2,6/4/20,2.02
M,5,2,6/4/20,2.02
M,6,2,6/4/20,2.02
M,8,2,6/4/20,2.02
M,9,2,6/4/20,2.02
M,10,2,6/4/20,2.02
M,11,2,6/4/20,2.02
M,12,2,6/4/20,2.02
M,13,2,6/4/20,2.02
A,0,2,7/23/20,2.03
A,1,2,7/23/20,2.03
A,2,2,7/23/20,2.03
A,3,2,7/23/20,2.03
A,4,2,7/23/20,2.03
A,5,2,7/23/20,2.03
A,7,2,7/23/20,2.03
A,8,2,7/23/20,2.03
A,9,2,7/23/20,2.03
A,10,2,7/23/20,2.03
A,11,2,7/23/20,2.03
A,12,2,7/23/20,2.03
B,0,2,7/23/20,2.03
B,1,2,7/23/20,2.03
B,2,2,7/23/20,2.03
B,3,2,7/23/20,2.03
B,4,2,7/23/20,2.03
B,5,2,7/23/20,2.03
B,6,2,7/23/20,2.03
B,7,2,7/23/20,2.03
B,8,2,7/23/20,2.03
B,9,2,7/23/20,2.03
B,10,2,7/23/20,2.03
B,11,2,7/23/20,2.03
B,12,2,7/23/20,2.03
B,13,2,7/23/20,2.03
C,1,2,7/23/20,2.03
C,2,2,7/23/20,2.03
C,3,2,7/23/20,2.03
C,5,2,7/23/20,2.03
C,6,2,7/23/20,2.03
C,7,2,7/23/20,2.03
C,9,2,7/23/20,2.03
C,10,2,7/23/20,2.03
C,12,2,7/23/20,2.03
C,13,2,7/23/20,2.03
D,0,2,7/23/20,2.03
D,1,2,7/23/20,2.03
D,2,2,7/23/20,2.03
D,3,2,7/23/20,2.03
D,4,2,7/23/20,2.03
D,5,2,7/23/20,2.03
D,6,2,7/23/20,2.03
D,8,2,7/23/20,2.03
D,9,2,7/23/20,2.03
D,10,2,7/23/20,2.03
D,11,2,7/23/20,2.03
D,13,2,7/23/20,2.03
E,1,2,7/23/20,2.03
E,2,2,7/23/20,2.03
E,3,2,7/23/20,2.03
E,7,2,7/23/20,2.03
E,8,2,7/23/20,2.03
E,9,2,7/23/20,2.03
E,10,2,7/23/20,2.03
E,11,2,7/23/20,2.03
E,12,2,7/23/20,2.03
E,13,2,7/23/20,2.03
F,1,2,7/23/20,2.03
F,2,2,7/23/20,2.03
F,3,2,7/23/20,2.03
F,4,2,7/23/20,2.03
F,6,2,7/23/20,2.03
F,7,2,7/23/20,2.03
F,8,2,7/23/20,2.03
F,9,2,7/23/20,2.03
F,10,2,7/23/20,2.03
F,11,2,7/23/20,2.03
F,12,2,7/23/20,2.03
G,1,2,7/23/20,2.03
G,2,2,7/23/20,2.03
G,3,2,7/23/20,2.03
G,5,2,7/23/20,2.03
G,6,2,7/23/20,2.03
G,7,2,7/23/20,2.03
G,8,2,7/23/20,2.03
G,9,2,7/23/20,2.03
G,10,2,7/23/20,2.03
G,11,2,7/23/20,2.03
G,12,2,7/23/20,2.03
H,1,2,7/23/20,2.03
H,2,2,7/23/20,2.03
H,5,2,7/23/20,2.03
H,6,2,7/23/20,2.03
H,7,2,7/23/20,2.03
H,8,2,7/23/20,2.03
H,9,2,7/23/20,2.03
H,10,2,7/23/20,2.03
H,11,2,7/23/20,2.03
H,12,2,7/23/20,2.03
I,1,2,7/23/20,2.03
I,3,2,7/23/20,2.03
I,4,2,7/23/20,2.03
I,5,2,7/23/20,2.03
I,7,2,7/23/20,2.03
I,9,2,7/23/20,2.03
I,10,2,7/23/20,2.03
I,11,2,7/23/20,2.03
I,12,2,7/23/20,2.03
J,2,2,7/23/20,2.03
J,3,2,7/23/20,2.03
J,4,2,7/23/20,2.03
J,5,2,7/23/20,2.03
J,6,2,7/23/20,2.03
J,7,2,7/23/20,2.03
J,8,2,7/23/20,2.03
J,9,2,7/23/20,2.03
J,10,2,7/23/20,2.03
J,11,2,7/23/20,2.03
J,12,2,7/23/20,2.03
K,1,2,7/23/20,2.03
K,2,2,7/23/20,2.03
K,3,2,7/23/20,2.03
K,4,2,7/23/20,2.03
K,5,2,7/23/20,2.03
K,6,2,7/23/20,2.03
K,7,2,7/23/20,2.03
K,8,2,7/23/20,2.03
K,10,2,7/23/20,2.03
K,11,2,7/23/20,2.03
K,12,2,7/23/20,2.03
K,13,2,7/23/20,2.03
L,1,2,7/23/20,2.03
L,2,2,7/23/20,2.03
L,3,2,7/23/20,2.03
L,4,2,7/23/20,2.03
L,6,2,7/23/20,2.03
L,7,2,7/23/20,2.03
L,8,2,7/23/20,2.03
L,9,2,7/23/20,2.03
L,10,2,7/23/20,2.03
L,11,2,7/23/20,2.03
L,12,2,7/23/20,2.03
L,13,2,7/23/20,2.03
M,1,2,7/23/20,2.03
M,2,2,7/23/20,2.03
M,4,2,7/23/20,2.03
M,5,2,7/23/20,2.03
M,6,2,7/23/20,2.03
M,8,2,7/23/20,2.03
M,9,2,7/23/20,2.03
M,11,2,7/23/20,2.03
M,12,2,7/23/20,2.03
M,13,2,7/23/20,2.03
A,0,2,8/7/20,2.04
A,1,2,8/7/20,2.04
A,2,2,8/7/20,2.04
A,3,2,8/7/20,2.04
A,4,2,8/7/20,2.04
A,5,2,8/7/20,2.04
A,7,2,8/7/20,2.04
A,8,2,8/7/20,2.04
A,9,2,8/7/20,2.04
A,10,2,8/7/20,2.04
A,11,2,8/7/20,2.04
A,12,2,8/7/20,2.04
B,0,2,8/7/20,2.04
B,1,2,8/7/20,2.04
B,2,2,8/7/20,2.04
B,3,2,8/7/20,2.04
B,4,2,8/7/20,2.04
B,5,2,8/7/20,2.04
B,6,2,8/7/20,2.04
B,7,2,8/7/20,2.04
B,8,2,8/7/20,2.04
B,9,2,8/7/20,2.04
B,10,2,8/7/20,2.04
B,11,2,8/7/20,2.04
B,12,2,8/7/20,2.04
B,13,2,8/7/20,2.04
C,1,2,8/7/20,2.04
C,2,2,8/7/20,2.04
C,3,2,8/7/20,2.04
C,5,2,8/7/20,2.04
C,6,2,8/7/20,2.04
C,7,2,8/7/20,2.04
C,9,2,8/7/20,2.04
C,10,2,8/7/20,2.04
C,12,2,8/7/20,2.04
C,13,2,8/7/20,2.04
D,0,2,8/7/20,2.04
D,1,2,8/7/20,2.04
D,2,2,8/7/20,2.04
D,3,2,8/7/20,2.04
D,4,2,8/7/20,2.04
D,5,2,8/7/20,2.04
D,6,2,8/7/20,2.04
D,8,2,8/7/20,2.04
D,9,2,8/7/20,2.04
D,10,2,8/7/20,2.04
D,11,2,8/7/20,2.04
D,13,2,8/7/20,2.04
E,1,2,8/7/20,2.04
E,2,2,8/7/20,2.04
E,3,2,8/7/20,2.04
E,7,2,8/7/20,2.04
E,8,2,8/7/20,2.04
E,9,2,8/7/20,2.04
E,10,2,8/7/20,2.04
E,11,2,8/7/20,2.04
E,12,2,8/7/20,2.04
E,13,2,8/7/20,2.04
F,1,2,8/7/20,2.04
F,2,2,8/7/20,2.04
F,3,2,8/7/20,2.04
F,4,2,8/7/20,2.04
F,6,2,8/7/20,2.04
F,7,2,8/7/20,2.04
F,8,2,8/7/20,2.04
F,9,2,8/7/20,2.04
F,10,2,8/7/20,2.04
F,11,2,8/7/20,2.04
F,12,2,8/7/20,2.04
G,1,2,8/7/20,2.04
G,2,2,8/7/20,2.04
G,3,2,8/7/20,2.04
G,5,2,8/7/20,2.04
G,6,2,8/7/20,2.04
G,7,2,8/7/20,2.04
G,8,2,8/7/20,2.04
G,9,2,8/7/20,2.04
G,10,2,8/7/20,2.04
G,11,2,8/7/20,2.04
G,12,2,8/7/20,2.04
H,1,2,8/7/20,2.04
H,2,2,8/7/20,2.04
H,5,2,8/7/20,2.04
H,6,2,8/7/20,2.04
H,7,2,8/7/20,2.04
H,8,2,8/7/20,2.04
H,9,2,8/7/20,2.04
H,10,2,8/7/20,2.04
H,11,2,8/7/20,2.04
H,12,2,8/7/20,2.04
I,1,2,8/7/20,2.04
I,3,2,8/7/20,2.04
I,4,2,8/7/20,2.04
I,5,2,8/7/20,2.04
I,7,2,8/7/20,2.04
I,9,2,8/7/20,2.04
I,10,2,8/7/20,2.04
I,11,2,8/7/20,2.04
I,12,2,8/7/20,2.04
J,2,2,8/7/20,2.04
J,3,2,8/7/20,2.04
J,4,2,8/7/20,2.04
J,5,2,8/7/20,2.04
J,6,2,8/7/20,2.04
J,7,2,8/7/20,2.04
J,8,2,8/7/20,2.04
J,9,2,8/7/20,2.04
J,10,2,8/7/20,2.04
J,11,2,8/7/20,2.04
J,12,2,8/7/20,2.04
K,1,2,8/7/20,2.04
K,2,2,8/7/20,2.04
K,3,2,8/7/20,2.04
K,4,2,8/7/20,2.04
K,5,2,8/7/20,2.04
K,6,2,8/7/20,2.04
K,7,2,8/7/20,2.04
K,8,2,8/7/20,2.04
K,10,2,8/7/20,2.04
K,11,2,8/7/20,2.04
K,12,2,8/7/20,2.04
K,13,2,8/7/20,2.04
L,1,2,8/7/20,2.04
L,2,2,8/7/20,2.04
L,3,2,8/7/20,2.04
L,4,2,8/7/20,2.04
L,6,2,8/7/20,2.04
L,7,2,8/7/20,2.04
L,8,2,8/7/20,2.04
L,9,2,8/7/20,2.04
L,10,2,8/7/20,2.04
L,11,2,8/7/20,2.04
L,12,2,8/7/20,2.04
L,13,2,8/7/20,2.04
M,1,2,8/7/20,2.04
M,2,2,8/7/20,2.04
M,4,2,8/7/20,2.04
M,5,2,8/7/20,2.04
M,6,2,8/7/20,2.04
M,8,2,8/7/20,2.04
M,9,2,8/7/20,2.04
M,11,2,8/7/20,2.04
M,12,2,8/7/20,2.04
M,13,2,8/7/20,2.04
A,0,2,8/13/20,2.05
A,1,2,8/13/20,2.05
A,2,2,8/13/20,2.05
A,3,2,8/13/20,2.05
A,4,2,8/13/20,2.05
A,5,2,8/13/20,2.05
A,7,2,8/13/20,2.05
A,8,2,8/13/20,2.05
A,9,2,8/13/20,2.05
A,10,2,8/13/20,2.05
A,11,2,8/13/20,2.05
A,12,2,8/13/20,2.05
B,0,2,8/13/20,2.05
B,1,2,8/13/20,2.05
B,2,2,8/13/20,2.05
B,3,2,8/13/20,2.05
B,4,2,8/13/20,2.05
B,5,2,8/13/20,2.05
B,6,2,8/13/20,2.05
B,7,2,8/13/20,2.05
B,8,2,8/13/20,2.05
B,9,2,8/13/20,2.05
B,10,2,8/13/20,2.05
B,11,2,8/13/20,2.05
B,12,2,8/13/20,2.05
B,13,2,8/13/20,2.05
C,1,2,8/13/20,2.05
C,2,2,8/13/20,2.05
C,3,2,8/13/20,2.05
C,5,2,8/13/20,2.05
C,6,2,8/13/20,2.05
C,7,2,8/13/20,2.05
C,9,2,8/13/20,2.05
C,10,2,8/13/20,2.05
C,12,2,8/13/20,2.05
C,13,2,8/13/20,2.05
D,0,2,8/13/20,2.05
D,1,2,8/13/20,2.05
D,2,2,8/13/20,2.05
D,3,2,8/13/20,2.05
D,4,2,8/13/20,2.05
D,5,2,8/13/20,2.05
D,6,2,8/13/20,2.05
D,8,2,8/13/20,2.05
D,9,2,8/13/20,2.05
D,10,2,8/13/20,2.05
D,11,2,8/13/20,2.05
D,13,2,8/13/20,2.05
E,1,2,8/13/20,2.05
E,2,2,8/13/20,2.05
E,3,2,8/13/20,2.05
E,7,2,8/13/20,2.05
E,8,2,8/13/20,2.05
E,9,2,8/13/20,2.05
E,10,2,8/13/20,2.05
E,11,2,8/13/20,2.05
E,12,2,8/13/20,2.05
E,13,2,8/13/20,2.05
F,1,2,8/13/20,2.05
F,2,2,8/13/20,2.05
F,3,2,8/13/20,2.05
F,4,2,8/13/20,2.05
F,6,2,8/13/20,2.05
F,7,2,8/13/20,2.05
F,8,2,8/13/20,2.05
F,9,2,8/13/20,2.05
F,10,2,8/13/20,2.05
F,11,2,8/13/20,2.05
F,12,2,8/13/20,2.05
G,1,2,8/13/20,2.05
G,2,2,8/13/20,2.05
G,3,2,8/13/20,2.05
G,5,2,8/13/20,2.05
G,6,2,8/13/20,2.05
G,7,2,8/13/20,2.05
G,8,2,8/13/20,2.05
G,9,2,8/13/20,2.05
G,10,2,8/13/20,2.05
G,11,2,8/13/20,2.05
G,12,2,8/13/20,2.05
H,1,2,8/13/20,2.05
H,2,2,8/13/20,2.05
H,5,2,8/13/20,2.05
H,6,2,8/13/20,2.05
H,7,2,8/13/20,2.05
H,8,2,8/13/20,2.05
H,9,2,8/13/20,2.05
H,10,2,8/13/20,2.05
H,11,2,8/13/20,2.05
H,12,2,8/13/20,2.05
I,1,2,8/13/20,2.05
I,3,2,8/13/20,2.05
I,4,2,8/13/20,2.05
I,5,2,8/13/20,2.05
I,7,2,8/13/20,2.05
I,9,2,8/13/20,2.05
I,10,2,8/13/20,2.05
I,11,2,8/13/20,2.05
I,12,2,8/13/20,2.05
J,2,2,8/13/20,2.05
J,3,2,8/13/20,2.05
J,4,2,8/13/20,2.05
J,5,2,8/13/20,2.05
J,6,2,8/13/20,2.05
J,7,2,8/13/20,2.05
J,8,2,8/13/20,2.05
J,9,2,8/13/20,2.05
J,10,2,8/13/20,2.05
J,11,2,8/13/20,2.05
J,12,2,8/13/20,2.05
K,1,2,8/13/20,2.05
K,2,2,8/13/20,2.05
K,3,2,8/13/20,2.05
K,4,2,8/13/20,2.05
K,5,2,8/13/20,2.05
K,6,2,8/13/20,2.05
K,7,2,8/13/20,2.05
K,8,2,8/13/20,2.05
K,10,2,8/13/20,2.05
K,11,2,8/13/20,2.05
K,12,2,8/13/20,2.05
K,13,2,8/13/20,2.05
L,1,2,8/13/20,2.05
L,2,2,8/13/20,2.05
L,3,2,8/13/20,2.05
L,4,2,8/13/20,2.05
L,6,2,8/13/20,2.05
L,7,2,8/13/20,2.05
L,8,2,8/13/20,2.05
L,9,2,8/13/20,2.05
L,10,2,8/13/20,2.05
L,11,2,8/13/20,2.05
L,12,2,8/13/20,2.05
L,13,2,8/13/20,2.05
M,1,2,8/13/20,2.05
M,2,2,8/13/20,2.05
M,4,2,8/13/20,2.05
M,5,2,8/13/20,2.05
M,6,2,8/13/20,2.05
M,8,2,8/13/20,2.05
M,9,2,8/13/20,2.05
M,11,2,8/13/20,2.05
M,12,2,8/13/20,2.05
M,13,2,8/13/20,2.05
A,0,2,8/18/20,2.06
A,1,2,8/18/20,2.06
A,2,2,8/18/20,2.06
A,3,2,8/18/20,2.06
A,4,2,8/18/20,2.06
A,5,2,8/18/20,2.06
A,7,2,8/18/20,2.06
A,8,2,8/18/20,2.06
A,9,2,8/18/20,2.06
A,10,2,8/18/20,2.06
A,11,2,8/18/20,2.06
A,12,2,8/18/20,2.06
B,0,2,8/18/20,2.06
B,1,2,8/18/20,2.06
B,2,2,8/18/20,2.06
B,3,2,8/18/20,2.06
B,4,2,8/18/20,2.06
B,5,2,8/18/20,2.06
B,6,2,8/18/20,2.06
B,7,2,8/18/20,2.06
B,8,2,8/18/20,2.06
B,9,2,8/18/20,2.06
B,10,2,8/18/20,2.06
B,11,2,8/18/20,2.06
B,12,2,8/18/20,2.06
B,13,2,8/18/20,2.06
C,1,2,8/18/20,2.06
C,2,2,8/18/20,2.06
C,3,2,8/18/20,2.06
C,5,2,8/18/20,2.06
C,6,2,8/18/20,2.06
C,7,2,8/18/20,2.06
C,9,2,8/18/20,2.06
C,10,2,8/18/20,2.06
C,12,2,8/18/20,2.06
C,13,2,8/18/20,2.06
D,0,2,8/18/20,2.06
D,1,2,8/18/20,2.06
D,2,2,8/18/20,2.06
D,3,2,8/18/20,2.06
D,4,2,8/18/20,2.06
D,5,2,8/18/20,2.06
D,6,2,8/18/20,2.06
D,8,2,8/18/20,2.06
D,9,2,8/18/20,2.06
D,10,2,8/18/20,2.06
D,11,2,8/18/20,2.06
D,13,2,8/18/20,2.06
E,1,2,8/18/20,2.06
E,2,2,8/18/20,2.06
E,3,2,8/18/20,2.06
E,7,2,8/18/20,2.06
E,8,2,8/18/20,2.06
E,9,2,8/18/20,2.06
E,10,2,8/18/20,2.06
E,11,2,8/18/20,2.06
E,12,2,8/18/20,2.06
E,13,2,8/18/20,2.06
F,1,2,8/18/20,2.06
F,2,2,8/18/20,2.06
F,3,2,8/18/20,2.06
F,4,2,8/18/20,2.06
F,6,2,8/18/20,2.06
F,7,2,8/18/20,2.06
F,8,2,8/18/20,2.06
F,9,2,8/18/20,2.06
F,10,2,8/18/20,2.06
F,11,2,8/18/20,2.06
F,12,2,8/18/20,2.06
G,1,2,8/18/20,2.06
G,2,2,8/18/20,2.06
G,3,2,8/18/20,2.06
G,5,2,8/18/20,2.06
G,6,2,8/18/20,2.06
G,7,2,8/18/20,2.06
G,8,2,8/18/20,2.06
G,9,2,8/18/20,2.06
G,10,2,8/18/20,2.06
G,11,2,8/18/20,2.06
G,12,2,8/18/20,2.06
H,1,2,8/18/20,2.06
H,2,2,8/18/20,2.06
H,5,2,8/18/20,2.06
H,6,2,8/18/20,2.06
H,7,2,8/18/20,2.06
H,8,2,8/18/20,2.06
H,9,2,8/18/20,2.06
H,10,2,8/18/20,2.06
H,11,2,8/18/20,2.06
H,12,2,8/18/20,2.06
I,1,2,8/18/20,2.06
I,3,2,8/18/20,2.06
I,4,2,8/18/20,2.06
I,5,2,8/18/20,2.06
I,7,2,8/18/20,2.06
I,9,2,8/18/20,2.06
I,10,2,8/18/20,2.06
I,11,2,8/18/20,2.06
I,12,2,8/18/20,2.06
J,2,2,8/18/20,2.06
J,3,2,8/18/20,2.06
J,4,2,8/18/20,2.06
J,5,2,8/18/20,2.06
J,6,2,8/18/20,2.06
J,7,2,8/18/20,2.06
J,8,2,8/18/20,2.06
J,9,2,8/18/20,2.06
J,10,2,8/18/20,2.06
J,11,2,8/18/20,2.06
J,12,2,8/18/20,2.06
K,1,2,8/18/20,2.06
K,2,2,8/18/20,2.06
K,3,2,8/18/20,2.06
K,4,2,8/18/20,2.06
K,5,2,8/18/20,2.06
K,6,2,8/18/20,2.06
K,7,2,8/18/20,2.06
K,8,2,8/18/20,2.06
K,10,2,8/18/20,2.06
K,11,2,8/18/20,2.06
K,12,2,8/18/20,2.06
K,13,2,8/18/20,2.06
L,1,2,8/18/20,2.06
L,2,2,8/18/20,2.06
L,3,2,8/18/20,2.06
L,4,2,8/18/20,2.06
L,6,2,8/18/20,2.06
L,7,2,8/18/20,2.06
L,8,2,8/18/20,2.06
L,9,2,8/18/20,2.06
L,10,2,8/18/20,2.06
L,11,2,8/18/20,2.06
L,12,2,8/18/20,2.06
L,13,2,8/18/20,2.06
M,1,2,8/18/20,2.06
M,2,2,8/18/20,2.06
M,4,2,8/18/20,2.06
M,5,2,8/18/20,2.06
M,6,2,8/18/20,2.06
M,8,2,8/18/20,2.06
M,9,2,8/18/20,2.06
M,11,2,8/18/20,2.06
M,12,2,8/18/20,2.06
M,13,2,8/18/20,2.06
A,0,2,8/25/20,2.07
A,1,2,8/25/20,2.07
A,2,2,8/25/20,2.07
A,3,2,8/25/20,2.07
A,4,2,8/25/20,2.07
A,5,2,8/25/20,2.07
A,7,2,8/25/20,2.07
A,8,2,8/25/20,2.07
A,9,2,8/25/20,2.07
A,10,2,8/25/20,2.07
A,11,2,8/25/20,2.07
A,12,2,8/25/20,2.07
B,0,2,8/25/20,2.07
B,1,2,8/25/20,2.07
B,2,2,8/25/20,2.07
B,3,2,8/25/20,2.07
B,4,2,8/25/20,2.07
B,5,2,8/25/20,2.07
B,6,2,8/25/20,2.07
B,7,2,8/25/20,2.07
B,8,2,8/25/20,2.07
B,9,2,8/25/20,2.07
B,10,2,8/25/20,2.07
B,11,2,8/25/20,2.07
B,12,2,8/25/20,2.07
B,13,2,8/25/20,2.07
C,1,2,8/25/20,2.07
C,2,2,8/25/20,2.07
C,3,2,8/25/20,2.07
C,5,2,8/25/20,2.07
C,6,2,8/25/20,2.07
C,7,2,8/25/20,2.07
C,9,2,8/25/20,2.07
C,10,2,8/25/20,2.07
C,12,2,8/25/20,2.07
C,13,2,8/25/20,2.07
D,0,2,8/25/20,2.07
D,1,2,8/25/20,2.07
D,2,2,8/25/20,2.07
D,3,2,8/25/20,2.07
D,4,2,8/25/20,2.07
D,5,2,8/25/20,2.07
D,6,2,8/25/20,2.07
D,8,2,8/25/20,2.07
D,9,2,8/25/20,2.07
D,10,2,8/25/20,2.07
D,11,2,8/25/20,2.07
D,13,2,8/25/20,2.07
E,1,2,8/25/20,2.07
E,2,2,8/25/20,2.07
E,3,2,8/25/20,2.07
E,7,2,8/25/20,2.07
E,8,2,8/25/20,2.07
E,9,2,8/25/20,2.07
E,10,2,8/25/20,2.07
E,11,2,8/25/20,2.07
E,12,2,8/25/20,2.07
E,13,2,8/25/20,2.07
F,1,2,8/25/20,2.07
F,2,2,8/25/20,2.07
F,3,2,8/25/20,2.07
F,4,2,8/25/20,2.07
F,6,2,8/25/20,2.07
