Block,Col,Row,Dormancy,EnvtTrt,DataCollector,Date,Year,Confirmed.Total,Max.Total
4,G/H,2.5,Dormant,Native Soil,DW,11/3/21,1,0,0
4,G/H,2.5,Dormant,Native Soil,CF,11/10/21,1,0,1
4,G/H,2.5,Dormant,Native Soil,CF,11/17/21,1,0,0
4,G/H,2.5,Dormant,Native Soil,CF,11/22/21,1,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,12/1/21,1,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,12/8/21,1,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,12/15/21,1,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,12/22/21,1,0,0
4,G/H,2.5,Dormant,Native Soil,N/A,12/29/21,1,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,1/5/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,1/12/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,1/19/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,YK,1/28/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,2/3/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,YK,2/11/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,YK,2/18/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,YK,2/25/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,YK,3/4/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,3/11/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,YK,3/18/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,YK,3/25/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,YK ,4/1/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,YK,4/8/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,YK,4/15/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,ET,4/22/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,ET ,4/29/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,ET,5/5/22,1,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,5/13/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,5/19/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,ET,5/25/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,XH,6/10/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,6/17/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,6/24/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,6/29/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,7/15/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,7/22/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,ET,7/29/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,ET,8/2/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,ET,8/5/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,8/12/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,8/19/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,8/26/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,9/2/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,9/9/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,9/16/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,9/23/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,ET,9/29/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,10/7/22,2,2,2
4,G/H,2.5,Dormant,Native Soil,YK,10/14/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,YK,10/21/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,ET,10/26/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,11/4/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,ET,11/10/22,2,1,1
4,G/H,2.5,Dormant,Native Soil,BQ & EG,11/18/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,ET,11/22/22,2,0,0
4,G/H,2.5,Dormant,Native Soil,BQ,12/2/22,2,2,3
4,G/H,2.5,Dormant,Native Soil,BQ & EG,12/9/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,5/13/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,5/20/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,5/26/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,6/2/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,6/10/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,6/16/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,KD,6/23/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,6/30/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,7/7/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,7/14/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,KD,7/21/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,KD,7/28/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,8/4/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,8/11/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,8/17/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,CF,8/25/21,1,0,1
4,G/H,2.5,Non-Dormant,Native Soil,CF,9/2/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,DW,9/8/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,CF,9/15/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,9/22/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,CF,9/29/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,CF,10/6/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,CF,10/13/21,1,0,6
4,G/H,2.5,Non-Dormant,Native Soil,CF,10/20/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,CF,10/27/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,DW,11/3/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,CF,11/10/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,CF,11/17/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,CF,11/22/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,12/1/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,12/8/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,12/15/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,12/22/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,N/A,12/29/21,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,1/5/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,1/12/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,1/19/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK,1/28/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,2/3/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK,2/11/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK,2/18/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK,2/25/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK,3/4/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,3/11/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK,3/18/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK,3/25/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK ,4/1/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK,4/8/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK,4/15/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,ET,4/22/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,ET ,4/29/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,ET,5/5/22,1,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,5/13/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,5/19/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,ET,5/25/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,XH,6/10/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,6/17/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,6/24/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,6/29/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,7/15/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,7/22/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,ET,7/29/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,ET,8/2/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,ET,8/5/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,8/12/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,8/19/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,8/26/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,9/2/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,9/9/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,9/16/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,9/23/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,ET,9/29/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,10/7/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK,10/14/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,YK,10/21/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,ET,10/26/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,11/4/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,ET,11/10/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ & EG,11/18/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,ET,11/22/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ,12/2/22,2,0,0
4,G/H,2.5,Non-Dormant,Native Soil,BQ & EG,12/9/22,2,1,1
4,H,4,Dormant,High Humidity,BQ,5/13/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,5/20/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,5/26/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,6/2/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,6/10/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,6/16/21,1,0,0
4,H,4,Dormant,High Humidity,KD,6/23/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,6/30/21,1,14,15
4,H,4,Dormant,High Humidity,BQ,7/7/21,1,3,3
4,H,4,Dormant,High Humidity,BQ,7/14/21,1,0,0
4,H,4,Dormant,High Humidity,KD,7/21/21,1,3,6
4,H,4,Dormant,High Humidity,KD,7/28/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,8/4/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,8/11/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,8/17/21,1,0,0
4,H,4,Dormant,High Humidity,CF,8/25/21,1,5,6
4,H,4,Dormant,High Humidity,CF,9/2/21,1,0,0
4,H,4,Dormant,High Humidity,DW,9/8/21,1,3,3
4,H,4,Dormant,High Humidity,CF,9/15/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,9/22/21,1,0,0
4,H,4,Dormant,High Humidity,CF,9/29/21,1,6,6
4,H,4,Dormant,High Humidity,CF,10/6/21,1,3,3
4,H,4,Dormant,High Humidity,CF,10/13/21,1,1,1
4,H,4,Dormant,High Humidity,CF,10/20/21,1,0,0
4,H,4,Dormant,High Humidity,CF,10/27/21,1,0,0
4,H,4,Dormant,High Humidity,DW,11/3/21,1,0,0
4,H,4,Dormant,High Humidity,CF,11/10/21,1,0,5
4,H,4,Dormant,High Humidity,CF,11/17/21,1,0,0
4,H,4,Dormant,High Humidity,CF,11/22/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,12/1/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,12/8/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,12/15/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,12/22/21,1,0,0
4,H,4,Dormant,High Humidity,N/A,12/29/21,1,0,0
4,H,4,Dormant,High Humidity,BQ,1/5/22,1,0,0
4,H,4,Dormant,High Humidity,BQ,1/12/22,1,0,0
4,H,4,Dormant,High Humidity,BQ,1/19/22,1,0,0
4,H,4,Dormant,High Humidity,YK,1/28/22,1,0,0
4,H,4,Dormant,High Humidity,BQ,2/3/22,1,0,0
4,H,4,Dormant,High Humidity,YK,2/11/22,1,0,0
4,H,4,Dormant,High Humidity,YK,2/18/22,1,0,0
4,H,4,Dormant,High Humidity,YK,2/25/22,1,0,0
4,H,4,Dormant,High Humidity,YK,3/4/22,1,0,0
4,H,4,Dormant,High Humidity,BQ,3/11/22,1,0,0
4,H,4,Dormant,High Humidity,YK,3/18/22,1,0,0
4,H,4,Dormant,High Humidity,YK,3/25/22,1,0,0
4,H,4,Dormant,High Humidity,YK ,4/1/22,1,0,0
4,H,4,Dormant,High Humidity,YK,4/8/22,1,0,0
4,H,4,Dormant,High Humidity,YK,4/15/22,1,0,0
4,H,4,Dormant,High Humidity,ET,4/22/22,1,0,0
4,H,4,Dormant,High Humidity,ET ,4/29/22,1,0,0
4,H,4,Dormant,High Humidity,ET,5/5/22,1,0,0
4,H,4,Dormant,High Humidity,BQ,5/13/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,5/19/22,2,0,0
4,H,4,Dormant,High Humidity,ET,5/25/22,2,0,0
4,H,4,Dormant,High Humidity,XH,6/10/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,6/17/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,6/24/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,6/29/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,7/15/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,7/22/22,2,0,0
4,H,4,Dormant,High Humidity,ET,7/29/22,2,0,0
4,H,4,Dormant,High Humidity,ET,8/2/22,2,0,0
4,H,4,Dormant,High Humidity,ET,8/5/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,8/12/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,8/19/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,8/26/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,9/2/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,9/9/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,9/16/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,9/23/22,2,0,0
4,H,4,Dormant,High Humidity,ET,9/29/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,10/7/22,2,0,0
4,H,4,Dormant,High Humidity,YK,10/14/22,2,7,7
4,H,4,Dormant,High Humidity,YK,10/21/22,2,0,0
4,H,4,Dormant,High Humidity,ET,10/26/22,2,0,0
4,H,4,Dormant,High Humidity,BQ,11/4/22,2,0,0
4,H,4,Dormant,High Humidity,ET,11/10/22,2,2,2
4,H,4,Dormant,High Humidity,BQ & EG,11/18/22,2,0,0
4,H,4,Dormant,High Humidity,ET,11/22/22,2,1,1
4,H,4,Dormant,High Humidity,BQ,12/2/22,2,0,0
4,H,4,Dormant,High Humidity,BQ & EG,12/9/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,5/13/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,5/20/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,5/26/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,6/2/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,6/10/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,6/16/21,1,0,0
4,H,4,Non-Dormant,High Humidity,KD,6/23/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,6/30/21,1,9,14
4,H,4,Non-Dormant,High Humidity,BQ,7/7/21,1,5,5
4,H,4,Non-Dormant,High Humidity,BQ,7/14/21,1,0,0
4,H,4,Non-Dormant,High Humidity,KD,7/21/21,1,0,1
4,H,4,Non-Dormant,High Humidity,KD,7/28/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,8/4/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,8/11/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,8/17/21,1,0,0
4,H,4,Non-Dormant,High Humidity,CF,8/25/21,1,0,1
4,H,4,Non-Dormant,High Humidity,CF,9/2/21,1,0,0
4,H,4,Non-Dormant,High Humidity,DW,9/8/21,1,0,0
4,H,4,Non-Dormant,High Humidity,CF,9/15/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,9/22/21,1,0,0
4,H,4,Non-Dormant,High Humidity,CF,9/29/21,1,0,0
4,H,4,Non-Dormant,High Humidity,CF,10/6/21,1,1,1
4,H,4,Non-Dormant,High Humidity,CF,10/13/21,1,0,0
4,H,4,Non-Dormant,High Humidity,CF,10/20/21,1,0,0
4,H,4,Non-Dormant,High Humidity,CF,10/27/21,1,0,0
4,H,4,Non-Dormant,High Humidity,DW,11/3/21,1,0,0
4,H,4,Non-Dormant,High Humidity,CF,11/10/21,1,1,1
4,H,4,Non-Dormant,High Humidity,CF,11/17/21,1,0,0
4,H,4,Non-Dormant,High Humidity,CF,11/22/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,12/1/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,12/8/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,12/15/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,12/22/21,1,0,0
4,H,4,Non-Dormant,High Humidity,N/A,12/29/21,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,1/5/22,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,1/12/22,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,1/19/22,1,0,0
4,H,4,Non-Dormant,High Humidity,YK,1/28/22,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,2/3/22,1,0,0
4,H,4,Non-Dormant,High Humidity,YK,2/11/22,1,0,0
4,H,4,Non-Dormant,High Humidity,YK,2/18/22,1,0,0
4,H,4,Non-Dormant,High Humidity,YK,2/25/22,1,0,0
4,H,4,Non-Dormant,High Humidity,YK,3/4/22,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,3/11/22,1,0,0
4,H,4,Non-Dormant,High Humidity,YK,3/18/22,1,0,0
4,H,4,Non-Dormant,High Humidity,YK,3/25/22,1,0,0
4,H,4,Non-Dormant,High Humidity,YK ,4/1/22,1,0,0
4,H,4,Non-Dormant,High Humidity,YK,4/8/22,1,0,0
4,H,4,Non-Dormant,High Humidity,YK,4/15/22,1,0,0
4,H,4,Non-Dormant,High Humidity,ET,4/22/22,1,0,0
4,H,4,Non-Dormant,High Humidity,ET ,4/29/22,1,0,0
4,H,4,Non-Dormant,High Humidity,ET,5/5/22,1,0,0
4,H,4,Non-Dormant,High Humidity,BQ,5/13/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,5/19/22,2,0,0
4,H,4,Non-Dormant,High Humidity,ET,5/25/22,2,0,0
4,H,4,Non-Dormant,High Humidity,XH,6/10/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,6/17/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,6/24/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,6/29/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,7/15/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,7/22/22,2,0,0
4,H,4,Non-Dormant,High Humidity,ET,7/29/22,2,0,0
4,H,4,Non-Dormant,High Humidity,ET,8/2/22,2,0,0
4,H,4,Non-Dormant,High Humidity,ET,8/5/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,8/12/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,8/19/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,8/26/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,9/2/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,9/9/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,9/16/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,9/23/22,2,0,0
4,H,4,Non-Dormant,High Humidity,ET,9/29/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,10/7/22,2,0,0
4,H,4,Non-Dormant,High Humidity,YK,10/14/22,2,0,0
4,H,4,Non-Dormant,High Humidity,YK,10/21/22,2,0,0
4,H,4,Non-Dormant,High Humidity,ET,10/26/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,11/4/22,2,0,0
4,H,4,Non-Dormant,High Humidity,ET,11/10/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ & EG,11/18/22,2,0,0
4,H,4,Non-Dormant,High Humidity,ET,11/22/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ,12/2/22,2,0,0
4,H,4,Non-Dormant,High Humidity,BQ & EG,12/9/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,5/13/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,5/20/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,5/26/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,6/2/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,6/10/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,6/16/21,1,0,0
6,H,13,Dormant,Native Soil,KD,6/23/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,6/30/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,7/7/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,7/14/21,1,0,0
6,H,13,Dormant,Native Soil,KD,7/21/21,1,0,0
6,H,13,Dormant,Native Soil,KD,7/28/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,8/4/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,8/11/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,8/17/21,1,0,0
6,H,13,Dormant,Native Soil,CF,8/25/21,1,0,1
6,H,13,Dormant,Native Soil,CF,9/2/21,1,0,0
6,H,13,Dormant,Native Soil,DW,9/8/21,1,0,0
6,H,13,Dormant,Native Soil,CF,9/15/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,9/22/21,1,0,0
6,H,13,Dormant,Native Soil,CF,9/29/21,1,0,0
6,H,13,Dormant,Native Soil,CF,10/6/21,1,0,0
6,H,13,Dormant,Native Soil,CF,10/13/21,1,9,11
6,H,13,Dormant,Native Soil,CF,10/20/21,1,0,0
6,H,13,Dormant,Native Soil,CF,10/27/21,1,0,0
6,H,13,Dormant,Native Soil,DW,11/3/21,1,0,0
6,H,13,Dormant,Native Soil,CF,11/10/21,1,0,0
6,H,13,Dormant,Native Soil,CF,11/17/21,1,0,0
6,H,13,Dormant,Native Soil,CF,11/22/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,12/1/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,12/8/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,12/15/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,12/22/21,1,0,0
6,H,13,Dormant,Native Soil,N/A,12/29/21,1,0,0
6,H,13,Dormant,Native Soil,BQ,1/5/22,1,0,0
6,H,13,Dormant,Native Soil,BQ,1/12/22,1,0,0
6,H,13,Dormant,Native Soil,BQ,1/19/22,1,0,0
6,H,13,Dormant,Native Soil,YK,1/28/22,1,0,0
6,H,13,Dormant,Native Soil,BQ,2/3/22,1,0,0
6,H,13,Dormant,Native Soil,YK,2/11/22,1,0,0
6,H,13,Dormant,Native Soil,YK,2/18/22,1,0,0
6,H,13,Dormant,Native Soil,YK,2/25/22,1,0,0
6,H,13,Dormant,Native Soil,YK,3/4/22,1,0,0
6,H,13,Dormant,Native Soil,BQ,3/11/22,1,0,0
6,H,13,Dormant,Native Soil,YK,3/18/22,1,0,0
6,H,13,Dormant,Native Soil,YK,3/25/22,1,0,0
6,H,13,Dormant,Native Soil,YK ,4/1/22,1,0,0
6,H,13,Dormant,Native Soil,YK,4/8/22,1,0,0
6,H,13,Dormant,Native Soil,YK,4/15/22,1,0,0
6,H,13,Dormant,Native Soil,ET,4/22/22,1,0,0
6,H,13,Dormant,Native Soil,ET ,4/29/22,1,0,0
6,H,13,Dormant,Native Soil,ET,5/5/22,1,0,0
6,H,13,Dormant,Native Soil,BQ,5/13/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,5/19/22,2,0,0
6,H,13,Dormant,Native Soil,ET,5/25/22,2,0,0
6,H,13,Dormant,Native Soil,XH,6/10/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,6/17/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,6/24/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,6/29/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,7/15/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,7/22/22,2,0,0
6,H,13,Dormant,Native Soil,ET,7/29/22,2,0,0
6,H,13,Dormant,Native Soil,ET,8/2/22,2,0,0
6,H,13,Dormant,Native Soil,ET,8/5/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,8/12/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,8/19/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,8/26/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,9/2/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,9/9/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,9/16/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,9/23/22,2,0,0
6,H,13,Dormant,Native Soil,ET,9/29/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,10/7/22,2,0,0
6,H,13,Dormant,Native Soil,YK,10/14/22,2,0,0
6,H,13,Dormant,Native Soil,YK,10/21/22,2,0,0
6,H,13,Dormant,Native Soil,ET,10/26/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,11/4/22,2,0,0
6,H,13,Dormant,Native Soil,ET,11/10/22,2,0,0
6,H,13,Dormant,Native Soil,BQ & EG,11/18/22,2,0,0
6,H,13,Dormant,Native Soil,ET,11/22/22,2,0,0
6,H,13,Dormant,Native Soil,BQ,12/2/22,2,0,0
6,H,13,Dormant,Native Soil,BQ & EG,12/9/22,2,0,0
6,H,13,Non-Dormant,Native Soil,BQ,5/13/21,1,0,0
6,H,13,Non-Dormant,Native Soil,BQ,5/20/21,1,0,0
6,H,13,Non-Dormant,Native Soil,BQ,5/26/21,1,0,0
6,H,13,Non-Dormant,Native Soil,BQ,6/2/21,1,0,0
6,H,13,Non-Dormant,Native Soil,BQ,6/10/21,1,0,0
6,H,13,Non-Dormant,Native Soil,BQ,6/16/21,1,0,0
6,H,13,Non-Dormant,Native Soil,KD,6/23/21,1,0,0
6,H,13,Non-Dormant,Native Soil,BQ,6/30/21,1,0,0
6,H,13,Non-Dormant,Native Soil,BQ,7/7/21,1,0,0
