Station,PopID,Block,Treatment,Year,Date,Month,Time,Data.SWC
2,Probe 1_A9,3,Native Soil,Year 2,1/15/21,Jan,8:00,0.1913
1,Probe 1_E5,2,Litter,Year 2,1/20/21,Jan,8:00,0.1913
1,Probe 1_E5,2,Litter,Year 2,1/20/21,Jan,20:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 2,1/21/21,Jan,12:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 2,1/21/21,Jan,16:00,0.1913
1,Probe 1_E5,2,Litter,Year 2,1/22/21,Jan,16:00,0.1913
2,Probe 2_C10,3,High Humidity,Year 2,1/24/21,Jan,12:00,0.1913
2,Probe 2_C10,3,High Humidity,Year 2,1/25/21,Jan,12:00,0.1913
4,Probe 3_K2,7,Control,Year 2,1/31/21,Jan,4:00,0.1913
5,Probe 1_M12,8,Native Soil,Year 2,2/6/21,Feb,0:00,0.1913
5,Probe 1_M12,8,Native Soil,Year 2,2/6/21,Feb,12:00,0.1913
3,Probe 5_I6,5,Litter,Year 2,2/9/21,Feb,20:00,0.1913
5,Probe 2_L11,8,Control,Year 2,2/10/21,Feb,16:00,0.1913
2,Probe 4_A7,2,Native Soil,Year 2,2/18/21,Feb,4:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 2,3/7/21,Mar,8:00,0.1913
1,Probe 1_E5,2,Litter,Year 2,3/8/21,Mar,8:00,0.1913
5,Probe 3_K09,8,Litter,Year 2,3/13/21,Mar,8:00,0.1913
2,Probe 4_A7,2,Native Soil,Year 2,3/16/21,Mar,12:00,0.1913
5,Probe 1_M12,8,Native Soil,Year 2,3/21/21,Mar,12:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 2,3/23/21,Mar,0:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 2,3/23/21,Mar,12:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 2,3/23/21,Mar,16:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 2,3/24/21,Mar,12:00,0.1913
2,Probe 3_B9,3,Control,Year 2,3/31/21,Mar,4:00,0.1913
2,Probe 3_B9,3,Control,Year 2,3/31/21,Mar,12:00,0.1913
3,Probe 5_I6,5,Litter,Year 2,4/2/21,April,8:00,0.1913
2,Probe 3_B9,3,Control,Year 2,4/3/21,April,0:00,0.1913
5,Probe 1_M12,8,Native Soil,Year 2,4/10/21,April,16:00,0.1913
2,Probe 3_B9,3,Control,Year 2,4/12/21,April,4:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 2,4/12/21,April,20:00,0.1913
5,Probe 1_M12,8,Native Soil,Year 2,4/12/21,April,0:00,0.1913
1,Probe 1_E5,2,Litter,Year 2,4/16/21,April,16:00,0.1913
2,Probe 5_A10,3,Litter,Year 2,4/18/21,April,16:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 2,4/29/21,April,8:00,0.1913
1,Probe 5_F4,4,High Humidity,Year 2,5/3/21,End,0:00,0.1913
3,Probe 5_H6,5,Litter,Year 2,5/4/21,End,20:00,0.1913
3,Probe 1_I5,5,Control,Year 3,5/15/21,Start,16:00,0.1913
1,Probe 5_F4,4,High Humidity,Year 3,5/17/21,Start,12:00,0.1913
3,Probe 4_J4,4,Native Soil,Year 3,5/21/21,Start,12:00,0.1913
3,Probe 5_H6,5,Litter,Year 3,6/4/21,June,4:00,0.1913
1,Probe 1_C3,1,Litter,Year 3,6/11/21,June,16:00,0.1913
1,Probe 4_D5,2,High Humidity,Year 3,6/17/21,June,8:00,0.1913
5,Probe 1_M12,8,Native Soil,Year 3,6/22/21,June,12:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 3,6/24/21,June,8:00,0.1913
1,Probe 1_C3,1,Litter,Year 3,6/28/21,June,16:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 3,7/3/21,July,16:00,0.1913
5,Probe 1_M12,8,Native Soil,Year 3,7/3/21,July,0:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 3,7/5/21,July,0:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 3,7/5/21,July,4:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 3,7/5/21,July,16:00,0.1913
2,Probe 5_A10,3,Litter,Year 3,7/18/21,July,8:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 3,7/18/21,July,4:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 3,7/18/21,July,20:00,0.1913
2,Probe 4_A7,2,Native Soil,Year 3,7/19/21,July,4:00,0.1913
5,Probe 1_M12,8,Native Soil,Year 3,7/20/21,July,8:00,0.1913
4,Probe 3_K2,7,Control,Year 3,7/22/21,July,16:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 3,7/25/21,July,20:00,0.1913
3,Probe 1_I5,5,Control,Year 3,8/2/21,Aug,8:00,0.1913
3,Probe 5_H6,5,Litter,Year 3,8/17/21,Aug,12:00,0.1913
2,Probe 4_A7,2,Native Soil,Year 3,8/18/21,Aug,12:00,0.1913
1,Probe 1_C3,1,Litter,Year 3,8/19/21,Aug,0:00,0.1913
1,Probe 1_C3,1,Litter,Year 3,8/19/21,Aug,12:00,0.1913
5,Probe 2_L11,8,Control,Year 3,8/20/21,Aug,4:00,0.1913
1,Probe 3_C5,2,Control,Year 3,8/21/21,Aug,8:00,0.1913
2,Probe 3_B9,3,Control,Year 3,8/21/21,Aug,16:00,0.1913
2,Probe 4_A7,2,Native Soil,Year 3,8/21/21,Aug,0:00,0.1913
3,Probe 1_I5,5,Control,Year 3,9/7/21,Sept,20:00,0.1913
5,Probe 2_L11,8,Control,Year 3,9/9/21,Sept,20:00,0.1913
5,Probe 1_M12,8,Native Soil,Year 3,9/22/21,Sept,16:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 3,9/26/21,Sept,4:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 3,9/26/21,Sept,8:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 3,9/26/21,Sept,16:00,0.1913
3,Probe 5_H6,5,Litter,Year 3,10/4/21,Oct,16:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 3,10/8/21,Oct,20:00,0.1913
2,Probe 3_B9,3,Control,Year 3,10/9/21,Oct,12:00,0.1913
2,Probe 4_A7,2,Native Soil,Year 3,10/10/21,Oct,8:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 3,10/11/21,Oct,0:00,0.1913
4,Probe 3_K2,7,Control,Year 3,10/11/21,Oct,4:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 3,10/16/21,Oct,16:00,0.1913
2,Probe 2_C10,3,High Humidity,Year 3,10/18/21,Oct,0:00,0.1913
2,Probe 4_A7,2,Native Soil,Year 3,10/29/21,Oct,20:00,0.1913
2,Probe 3_B9,3,Control,Year 3,10/31/21,Oct,12:00,0.1913
3,Probe 5_H6,5,Litter,Year 3,11/2/21,Nov,16:00,0.1913
5,Probe 4_K11,8,High Humidity,Year 3,11/8/21,Nov,16:00,0.1913
1,Probe 4_D5,2,High Humidity,Year 3,11/15/21,Nov,16:00,0.1913
1,Probe 4_D5,2,High Humidity,Year 3,12/8/21,Dec,0:00,0.1913
1,Probe 3_C5,2,Control,Year 3,12/19/21,Dec,8:00,0.1913
5,Probe 3_K10,8,Litter,Year 3,12/20/21,Dec,4:00,0.1913
3,Probe 2_J6,5,Native Soil,Year 3,12/23/21,Dec,20:00,0.1913
2,Probe 1_A9,3,Native Soil,Year 3,8/16/21,Aug,8:00,0.19131
2,Probe 1_A9,3,Native Soil,Year 3,10/10/21,Oct,16:00,0.19131
2,Probe 1_A9,3,Native Soil,Year 3,10/27/21,Oct,16:00,0.19131
1,Probe 4_D5,2,High Humidity,Year 1,8/9/19,Aug,18:19,0.1917
1,Probe 4_D5,2,High Humidity,Year 1,8/9/19,Aug,22:19,0.1917
1,Probe 5_F4,4,High Humidity,Year 1,8/15/19,Aug,13:19,0.1917
4,Probe 5_L2,7,Litter,Year 1,8/22/19,Aug,16:00,0.1917
4,Probe 5_L2,7,Litter,Year 1,9/6/19,Sept,16:00,0.1917
2,Probe 5_A10,3,Litter,Year 1,9/11/19,Sept,8:00,0.1917
3,Probe 1_I5,5,Control,Year 3,5/16/21,Start,12:00,0.1917
1,Probe 5_F4,4,High Humidity,Year 3,5/17/21,Start,4:00,0.1917
3,Probe 1_I5,5,Control,Year 3,5/17/21,Start,12:00,0.1917
2,Probe 5_A10,3,Litter,Year 3,7/17/21,July,20:00,0.1917
1,Probe 4_D5,2,High Humidity,Year 3,9/4/21,Sept,20:00,0.1917
3,Probe 1_I5,5,Control,Year 3,9/18/21,Sept,16:00,0.1917
1,Probe 4_D5,2,High Humidity,Year 3,12/6/21,Dec,20:00,0.1917
1,Probe 4_D5,2,High Humidity,Year 3,12/8/21,Dec,4:00,0.1917
1,Probe 4_D5,2,High Humidity,Year 3,12/10/21,Dec,12:00,0.1917
1,Probe 3_C5,2,Control,Year 1,8/24/19,Aug,4:00,0.192
2,Probe 2_C10,3,High Humidity,Year 1,10/17/19,Oct,0:00,0.192
2,Probe 2_C10,3,High Humidity,Year 1,10/17/19,Oct,12:00,0.192
2,Probe 2_C10,3,High Humidity,Year 1,10/26/19,Oct,8:00,0.192
2,Probe 2_C10,3,High Humidity,Year 1,10/28/19,Oct,16:00,0.192
2,Probe 2_C10,3,High Humidity,Year 1,11/5/19,Nov,20:00,0.192
2,Probe 2_C10,3,High Humidity,Year 1,11/10/19,Nov,8:00,0.192
3,Probe 2_J6,5,Native Soil,Year 1,11/21/19,Nov,4:00,0.192
3,Probe 2_J6,5,Native Soil,Year 1,11/21/19,Nov,12:00,0.192
4,Probe 1_L3,7,Native Soil,Year 1,11/25/19,Nov,20:00,0.192
4,Probe 1_L3,7,Native Soil,Year 1,11/28/19,Nov,16:00,0.192
2,Probe 3_B9,3,Control,Year 1,12/11/19,Dec,4:00,0.192
2,Probe 4_A7,2,Native Soil,Year 1,12/11/19,Dec,4:00,0.192
1,Probe 3_C5,2,Control,Year 1,12/16/19,Dec,4:00,0.192
2,Probe 1_A9,3,Native Soil,Year 1,12/18/19,Dec,4:00,0.192
2,Probe 4_A7,2,Native Soil,Year 1,1/5/20,Jan,20:00,0.192
1,Probe 3_C5,2,Control,Year 1,1/6/20,Jan,12:00,0.192
3,Probe 5_I6,5,Litter,Year 1,1/7/20,Jan,4:00,0.192
2,Probe 4_A7,2,Native Soil,Year 1,1/15/20,Jan,20:00,0.192
3,Probe 4_J4,4,Native Soil,Year 1,1/17/20,Jan,20:00,0.192
1,Probe 1_E5,2,Litter,Year 1,1/30/20,Jan,8:00,0.192
3,Probe 4_J4,4,Native Soil,Year 1,1/30/20,Jan,4:00,0.192
2,Probe 3_B9,3,Control,Year 1,2/4/20,Feb,4:00,0.192
4,Probe 1_L3,7,Native Soil,Year 1,2/8/20,Feb,20:00,0.192
2,Probe 3_B9,3,Control,Year 1,2/9/20,Feb,12:00,0.192
2,Probe 4_A7,2,Native Soil,Year 1,2/9/20,Feb,0:00,0.192
1,Probe 3_C5,2,Control,Year 1,2/21/20,Feb,12:00,0.192
2,Probe 4_A7,2,Native Soil,Year 1,2/27/20,Feb,12:00,0.192
3,Probe 2_J6,5,Native Soil,Year 1,3/5/20,Mar,16:00,0.192
1,Probe 1_E5,2,Litter,Year 1,3/24/20,Mar,12:00,0.192
3,Probe 3_ J7,5,High Humidity,Year 1,3/27/20,Mar,0:00,0.192
1,Probe 3_C5,2,Control,Year 1,3/28/20,Mar,12:00,0.192
3,Probe 4_J4,4,Native Soil,Year 2,6/13/20,June,4:00,0.192
1,Probe 3_C5,2,Control,Year 2,6/16/20,June,4:00,0.192
2,Probe 2_C10,3,High Humidity,Year 2,7/10/20,July,0:00,0.192
2,Probe 3_B9,3,Control,Year 2,8/4/20,Aug,12:00,0.192
4,Probe 3_K2,7,Control,Year 2,8/7/20,Aug,8:00,0.192
2,Probe 4_A7,2,Native Soil,Year 2,8/15/20,Aug,12:00,0.192
1,Probe 3_C5,2,Control,Year 2,9/1/20,Sept,16:00,0.192
2,Probe 3_B9,3,Control,Year 2,9/12/20,Sept,20:00,0.192
2,Probe 2_C10,3,High Humidity,Year 2,9/16/20,Sept,8:00,0.192
1,Probe 1_E5,2,Litter,Year 2,9/21/20,Sept,0:00,0.192
2,Probe 3_B9,3,Control,Year 2,9/28/20,Sept,8:00,0.192
2,Probe 3_B9,3,Control,Year 2,9/28/20,Sept,12:00,0.192
2,Probe 4_A7,2,Native Soil,Year 2,9/29/20,Sept,0:00,0.192
2,Probe 4_A7,2,Native Soil,Year 2,9/29/20,Sept,4:00,0.192
2,Probe 1_A9,3,Native Soil,Year 2,10/14/20,Oct,20:00,0.192
5,Probe 2_L11,8,Control,Year 2,10/17/20,Oct,12:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,10/18/20,Oct,16:00,0.192
1,Probe 1_E5,2,Litter,Year 2,10/20/20,Oct,8:00,0.192
2,Probe 3_B9,3,Control,Year 2,11/1/20,Nov,0:00,0.192
2,Probe 3_B9,3,Control,Year 2,11/1/20,Nov,4:00,0.192
2,Probe 3_B9,3,Control,Year 2,11/3/20,Nov,20:00,0.192
2,Probe 4_A7,2,Native Soil,Year 2,11/3/20,Nov,4:00,0.192
1,Probe 1_E5,2,Litter,Year 2,11/5/20,Nov,0:00,0.192
1,Probe 1_E5,2,Litter,Year 2,11/5/20,Nov,16:00,0.192
3,Probe 2_J6,5,Native Soil,Year 2,11/5/20,Nov,16:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,11/15/20,Nov,12:00,0.192
2,Probe 1_A9,3,Native Soil,Year 2,11/16/20,Nov,8:00,0.192
2,Probe 3_B9,3,Control,Year 2,11/27/20,Nov,20:00,0.192
1,Probe 1_E5,2,Litter,Year 2,11/28/20,Nov,20:00,0.192
2,Probe 4_A7,2,Native Soil,Year 2,11/28/20,Nov,16:00,0.192
3,Probe 2_J6,5,Native Soil,Year 2,11/28/20,Nov,0:00,0.192
3,Probe 2_J6,5,Native Soil,Year 2,11/28/20,Nov,12:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,12/9/20,Dec,4:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,12/9/20,Dec,16:00,0.192
2,Probe 1_A9,3,Native Soil,Year 2,12/11/20,Dec,0:00,0.192
2,Probe 1_A9,3,Native Soil,Year 2,12/11/20,Dec,16:00,0.192
2,Probe 4_A7,2,Native Soil,Year 2,12/11/20,Dec,8:00,0.192
2,Probe 3_B9,3,Control,Year 2,12/12/20,Dec,16:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,12/23/20,Dec,8:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,12/24/20,Dec,8:00,0.192
4,Probe 3_K2,7,Control,Year 2,12/26/20,Dec,20:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,12/27/20,Dec,0:00,0.192
2,Probe 1_A9,3,Native Soil,Year 2,12/30/20,Dec,0:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,1/1/21,Jan,16:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,1/7/21,Jan,0:00,0.192
2,Probe 1_A9,3,Native Soil,Year 2,1/15/21,Jan,4:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,1/15/21,Jan,20:00,0.192
2,Probe 1_A9,3,Native Soil,Year 2,1/18/21,Jan,20:00,0.192
1,Probe 1_E5,2,Litter,Year 2,1/20/21,Jan,4:00,0.192
1,Probe 1_E5,2,Litter,Year 2,1/21/21,Jan,16:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,1/26/21,Jan,0:00,0.192
5,Probe 2_L11,8,Control,Year 2,1/31/21,Jan,0:00,0.192
2,Probe 3_B9,3,Control,Year 2,2/2/21,Feb,20:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,2/4/21,Feb,12:00,0.192
1,Probe 3_C5,2,Control,Year 2,2/5/21,Feb,12:00,0.192
2,Probe 4_A7,2,Native Soil,Year 2,2/18/21,Feb,0:00,0.192
2,Probe 3_B9,3,Control,Year 2,3/2/21,Mar,8:00,0.192
2,Probe 3_B9,3,Control,Year 2,3/2/21,Mar,12:00,0.192
1,Probe 3_C5,2,Control,Year 2,3/3/21,Mar,16:00,0.192
4,Probe 3_K2,7,Control,Year 2,3/4/21,Mar,12:00,0.192
1,Probe 1_E5,2,Litter,Year 2,3/8/21,Mar,20:00,0.192
2,Probe 2_C10,3,High Humidity,Year 2,3/8/21,Mar,0:00,0.192
5,Probe 3_K09,8,Litter,Year 2,3/13/21,Mar,4:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,3/16/21,Mar,12:00,0.192
3,Probe 2_J6,5,Native Soil,Year 2,3/18/21,Mar,0:00,0.192
3,Probe 2_J6,5,Native Soil,Year 2,3/18/21,Mar,4:00,0.192
2,Probe 1_A9,3,Native Soil,Year 2,3/21/21,Mar,0:00,0.192
5,Probe 2_L11,8,Control,Year 2,3/25/21,Mar,20:00,0.192
2,Probe 4_A7,2,Native Soil,Year 2,4/2/21,April,8:00,0.192
2,Probe 3_B9,3,Control,Year 2,4/3/21,April,12:00,0.192
5,Probe 1_M12,8,Native Soil,Year 2,4/4/21,April,12:00,0.192
3,Probe 2_J6,5,Native Soil,Year 2,4/5/21,April,12:00,0.192
2,Probe 4_A7,2,Native Soil,Year 2,4/10/21,April,4:00,0.192
2,Probe 4_A7,2,Native Soil,Year 2,4/10/21,April,8:00,0.192
2,Probe 3_B9,3,Control,Year 2,4/12/21,April,8:00,0.192
2,Probe 3_B9,3,Control,Year 2,4/12/21,April,16:00,0.192
1,Probe 1_E5,2,Litter,Year 2,4/16/21,April,4:00,0.192
1,Probe 1_E5,2,Litter,Year 2,4/16/21,April,8:00,0.192
5,Probe 2_L11,8,Control,Year 2,4/17/21,April,8:00,0.192
5,Probe 4_K11,8,High Humidity,Year 2,4/21/21,April,8:00,0.192
3,Probe 2_J6,5,Native Soil,Year 2,4/25/21,April,8:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,6/13/21,June,16:00,0.192
2,Probe 3_B9,3,Control,Year 3,6/22/21,June,12:00,0.192
4,Probe 3_K2,7,Control,Year 3,6/24/21,June,12:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,6/25/21,June,0:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,6/25/21,June,4:00,0.192
5,Probe 1_M12,8,Native Soil,Year 3,6/27/21,June,4:00,0.192
5,Probe 2_L11,8,Control,Year 3,6/29/21,June,0:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,7/5/21,July,12:00,0.192
2,Probe 3_B9,3,Control,Year 3,7/11/21,July,8:00,0.192
4,Probe 3_K2,7,Control,Year 3,7/12/21,July,20:00,0.192
3,Probe 2_J6,5,Native Soil,Year 3,7/15/21,July,12:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,7/18/21,July,0:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,7/18/21,July,16:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,7/19/21,July,0:00,0.192
3,Probe 2_J6,5,Native Soil,Year 3,7/22/21,July,0:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,7/25/21,July,8:00,0.192
2,Probe 4_A7,2,Native Soil,Year 3,8/15/21,Aug,16:00,0.192
5,Probe 2_L11,8,Control,Year 3,8/20/21,Aug,8:00,0.192
3,Probe 5_H6,5,Litter,Year 3,8/23/21,Aug,20:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,8/25/21,Aug,16:00,0.192
1,Probe 1_C3,1,Litter,Year 3,9/23/21,Sept,12:00,0.192
4,Probe 3_K2,7,Control,Year 3,9/24/21,Sept,16:00,0.192
5,Probe 1_M12,8,Native Soil,Year 3,10/9/21,Oct,4:00,0.192
2,Probe 4_A7,2,Native Soil,Year 3,10/10/21,Oct,4:00,0.192
5,Probe 2_L11,8,Control,Year 3,10/11/21,Oct,20:00,0.192
3,Probe 5_H6,5,Litter,Year 3,10/12/21,Oct,0:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,10/14/21,Oct,4:00,0.192
3,Probe 5_H6,5,Litter,Year 3,10/17/21,Oct,0:00,0.192
2,Probe 4_A7,2,Native Soil,Year 3,10/26/21,Oct,20:00,0.192
5,Probe 1_M12,8,Native Soil,Year 3,10/27/21,Oct,4:00,0.192
1,Probe 1_C3,1,Litter,Year 3,10/28/21,Oct,0:00,0.192
5,Probe 1_M12,8,Native Soil,Year 3,10/28/21,Oct,20:00,0.192
5,Probe 3_K10,8,Litter,Year 3,10/31/21,Oct,0:00,0.192
2,Probe 2_C10,3,High Humidity,Year 3,11/6/21,Nov,12:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,11/7/21,Nov,20:00,0.192
5,Probe 4_K11,8,High Humidity,Year 3,11/8/21,Nov,12:00,0.192
3,Probe 5_H6,5,Litter,Year 3,12/12/21,Dec,12:00,0.192
1,Probe 3_C5,2,Control,Year 3,12/22/21,Dec,8:00,0.192
2,Probe 1_A9,3,Native Soil,Year 3,6/4/21,June,0:00,0.19204
2,Probe 1_A9,3,Native Soil,Year 3,6/20/21,June,16:00,0.19204
2,Probe 1_A9,3,Native Soil,Year 3,10/10/21,Oct,12:00,0.19204
2,Probe 1_A9,3,Native Soil,Year 3,10/30/21,Oct,8:00,0.19204
2,Probe 1_A9,3,Native Soil,Year 3,10/30/21,Oct,12:00,0.19204
1,Probe 4_D5,2,High Humidity,Year 1,8/9/19,Aug,23:19,0.1923
1,Probe 4_D5,2,High Humidity,Year 1,8/10/19,Aug,7:19,0.1923
1,Probe 5_F4,4,High Humidity,Year 1,8/14/19,Aug,0:19,0.1923
1,Probe 5_F4,4,High Humidity,Year 1,8/14/19,Aug,15:19,0.1923
3,Probe 1_I5,5,Control,Year 1,8/14/19,Aug,13:40,0.1923
3,Probe 1_I5,5,Control,Year 1,8/15/19,Aug,3:40,0.1923
3,Probe 1_I5,5,Control,Year 1,8/15/19,Aug,9:40,0.1923
3,Probe 1_I5,5,Control,Year 1,8/19/19,Aug,8:00,0.1923
4,Probe 5_L2,7,Litter,Year 1,8/23/19,Aug,0:00,0.1923
3,Probe 1_I5,5,Control,Year 1,9/1/19,Sept,12:00,0.1923
4,Probe 4_J3,4,Control,Year 1,9/2/19,Sept,4:00,0.1923
4,Probe 5_L2,7,Litter,Year 1,9/6/19,Sept,20:00,0.1923
3,Probe 1_I5,5,Control,Year 1,9/8/19,Sept,0:00,0.1923
4,Probe 4_J3,4,Control,Year 1,9/8/19,Sept,0:00,0.1923
4,Probe 4_J3,4,Control,Year 1,9/8/19,Sept,8:00,0.1923
1,Probe 5_F4,4,High Humidity,Year 1,10/24/19,Oct,12:00,0.1923
1,Probe 5_F4,4,High Humidity,Year 1,10/25/19,Oct,0:00,0.1923
1,Probe 5_F4,4,High Humidity,Year 1,11/6/19,Nov,0:00,0.1923
1,Probe 5_F4,4,High Humidity,Year 1,4/7/20,April,16:00,0.1923
1,Probe 5_F4,4,High Humidity,Year 1,4/7/20,April,20:00,0.1923
3,Probe 1_I5,5,Control,Year 2,8/2/20,Aug,8:00,0.1923
4,Probe 4_J3,4,Control,Year 2,9/8/20,Sept,16:00,0.1923
1,Probe 5_F4,4,High Humidity,Year 3,5/15/21,Start,0:00,0.1923
2,Probe 5_A10,3,Litter,Year 3,6/15/21,June,0:00,0.1923
2,Probe 5_A10,3,Litter,Year 3,6/15/21,June,4:00,0.1923
1,Probe 5_F4,4,High Humidity,Year 3,6/19/21,June,4:00,0.1923
2,Probe 5_A10,3,Litter,Year 3,7/18/21,July,20:00,0.1923
3,Probe 1_I5,5,Control,Year 3,8/2/21,Aug,4:00,0.1923
1,Probe 4_D5,2,High Humidity,Year 3,12/7/21,Dec,12:00,0.1923
1,Probe 4_D5,2,High Humidity,Year 1,8/9/19,Aug,17:19,0.1926
1,Probe 4_D5,2,High Humidity,Year 1,8/10/19,Aug,0:19,0.1926
1,Probe 4_D5,2,High Humidity,Year 1,8/10/19,Aug,5:19,0.1926
1,Probe 5_F4,4,High Humidity,Year 1,8/14/19,Aug,21:19,0.1926
1,Probe 4_D5,2,High Humidity,Year 1,8/23/19,Aug,20:00,0.1926
2,Probe 5_A10,3,Litter,Year 1,9/2/19,Sept,16:00,0.1926
3,Probe 1_I5,5,Control,Year 1,9/5/19,Sept,20:00,0.1926
1,Probe 5_F4,4,High Humidity,Year 1,10/20/19,Oct,4:00,0.1926
1,Probe 5_F4,4,High Humidity,Year 1,10/21/19,Oct,20:00,0.1926
1,Probe 5_F4,4,High Humidity,Year 1,10/25/19,Oct,8:00,0.1926
1,Probe 5_F4,4,High Humidity,Year 1,11/4/19,Nov,16:00,0.1926
1,Probe 5_F4,4,High Humidity,Year 1,11/5/19,Nov,12:00,0.1926
4,Probe 4_J3,4,Control,Year 1,3/21/20,Mar,20:00,0.1926
3,Probe 1_I5,5,Control,Year 2,6/6/20,June,16:00,0.1926
4,Probe 4_J3,4,Control,Year 2,6/11/20,June,0:00,0.1926
1,Probe 5_F4,4,High Humidity,Year 2,6/28/20,June,0:00,0.1926
3,Probe 1_I5,5,Control,Year 2,7/10/20,July,12:00,0.1926
1,Probe 5_F4,4,High Humidity,Year 2,7/29/20,July,12:00,0.1926
1,Probe 4_D5,2,High Humidity,Year 3,5/9/21,Start,12:00,0.1926
1,Probe 5_F4,4,High Humidity,Year 3,5/17/21,Start,8:00,0.1926
1,Probe 4_D5,2,High Humidity,Year 3,6/15/21,June,16:00,0.1926
2,Probe 5_A10,3,Litter,Year 3,7/18/21,July,4:00,0.1926
4,Probe 4_J3,4,Control,Year 3,7/30/21,July,20:00,0.1926
1,Probe 5_F4,4,High Humidity,Year 3,8/5/21,Aug,20:00,0.1926
4,Probe 4_J3,4,Control,Year 3,9/4/21,Sept,20:00,0.1926
4,Probe 4_J3,4,Control,Year 3,9/5/21,Sept,0:00,0.1926
4,Probe 4_J3,4,Control,Year 3,9/15/21,Sept,16:00,0.1926
1,Probe 4_D5,2,High Humidity,Year 3,10/3/21,Oct,16:00,0.1926
1,Probe 4_D5,2,High Humidity,Year 3,12/9/21,Dec,12:00,0.1926
2,Probe 1_A9,3,Native Soil,Year 3,7/15/21,July,0:00,0.19277
2,Probe 1_A9,3,Native Soil,Year 3,8/17/21,Aug,0:00,0.19277
2,Probe 1_A9,3,Native Soil,Year 3,10/10/21,Oct,8:00,0.19277
2,Probe 1_A9,3,Native Soil,Year 3,10/30/21,Oct,4:00,0.19277
2,Probe 2_C10,3,High Humidity,Year 1,8/23/19,Aug,16:00,0.1928
1,Probe 1_E5,2,Litter,Year 1,8/24/19,Aug,20:00,0.1928
3,Probe 4_J4,4,Native Soil,Year 1,10/21/19,Oct,0:00,0.1928
3,Probe 2_J6,5,Native Soil,Year 1,10/31/19,Oct,4:00,0.1928
2,Probe 2_C10,3,High Humidity,Year 1,11/10/19,Nov,4:00,0.1928
3,Probe 2_J6,5,Native Soil,Year 1,11/14/19,Nov,8:00,0.1928
3,Probe 2_J6,5,Native Soil,Year 1,11/18/19,Nov,8:00,0.1928
3,Probe 2_J6,5,Native Soil,Year 1,11/18/19,Nov,12:00,0.1928
4,Probe 2_L1,7,High Humidity,Year 1,11/25/19,Nov,16:00,0.1928
4,Probe 3_K2,7,Control,Year 1,11/25/19,Nov,0:00,0.1928
3,Probe 4_J4,4,Native Soil,Year 1,11/27/19,Nov,4:00,0.1928
3,Probe 4_J4,4,Native Soil,Year 1,11/29/19,Nov,16:00,0.1928
4,Probe 2_L1,7,High Humidity,Year 1,12/3/19,Dec,8:00,0.1928
4,Probe 1_L3,7,Native Soil,Year 1,12/12/19,Dec,0:00,0.1928
2,Probe 4_A7,2,Native Soil,Year 1,12/16/19,Dec,0:00,0.1928
